fecha,Tmax,Tmin,Tmean
1959-10-11,19.057142857142857,11.799999999999999,15.428571428571427
1959-10-18,19.985714285714288,9.685714285714285,14.835714285714285
1959-10-25,24.357142857142858,14.557142857142859,19.45714285714286
1959-11-01,21.614285714285717,10.257142857142856,15.935714285714287
1959-11-08,23.5,13.457142857142857,18.478571428571428
1959-11-15,24.585714285714285,13.342857142857143,18.964285714285715
1959-11-22,22.67142857142857,11.642857142857142,17.15714285714286
1959-11-29,24.785714285714285,12.37142857142857,18.57857142857143
1959-12-06,26.099999999999998,13.785714285714286,19.942857142857143
1959-12-13,24.771428571428572,11.442857142857141,18.107142857142858
1959-12-20,30.314285714285713,15.957142857142857,23.135714285714286
1959-12-27,30.52857142857143,14.071428571428571,22.3
1960-01-03,29.3,15.671428571428573,22.485714285714288
1960-01-10,33.371428571428574,17.5,25.435714285714287
1960-01-17,36.114285714285714,21.27142857142857,28.692857142857143
1960-01-24,30.285714285714285,17.257142857142856,23.771428571428572
1960-01-31,29.142857142857142,15.457142857142857,22.3
1960-02-07,29.400000000000002,15.028571428571428,22.214285714285715
1960-02-14,34.74285714285715,20.485714285714288,27.614285714285717
1960-02-21,30.785714285714285,16.771428571428572,23.77857142857143
1960-02-28,34.25714285714286,20.599999999999998,27.42857142857143
1960-03-06,29.714285714285715,15.299999999999999,22.507142857142856
1960-03-13,26.25714285714286,14.1,20.17857142857143
1960-03-20,28.25714285714286,15.428571428571429,21.842857142857145
1960-03-27,26.37142857142857,15.942857142857141,21.157142857142855
1960-04-03,23.585714285714285,13.171428571428573,18.37857142857143
1960-04-10,23.514285714285712,9.528571428571428,16.521428571428572
1960-04-17,22.185714285714287,11.014285714285714,16.6
1960-04-24,25.47142857142857,11.742857142857144,18.607142857142858
1960-05-01,19.942857142857143,7.071428571428571,13.507142857142856
1960-05-08,22.428571428571427,7.871428571428572,15.149999999999999
1960-05-15,18.014285714285712,2.6142857142857143,10.314285714285713
1960-05-22,16.6,5.1000000000000005,10.850000000000001
1960-05-29,20.728571428571428,6.257142857142857,13.492857142857142
1960-06-05,18.071428571428573,8.985714285714286,13.528571428571428
1960-06-12,16.77142857142857,7.814285714285715,12.292857142857141
1960-06-19,13.685714285714285,6.014285714285714,9.85
1960-06-26,10.771428571428572,2.085714285714286,6.428571428571429
1960-07-03,14.614285714285714,3.942857142857143,9.278571428571428
1960-07-10,10.299999999999999,1.0,5.6499999999999995
1960-07-17,15.571428571428571,7.6571428571428575,11.614285714285714
1960-07-24,14.428571428571429,2.3428571428571425,8.385714285714286
1960-07-31,15.385714285714286,9.271428571428572,12.32857142857143
1960-08-07,15.057142857142859,3.1714285714285713,9.114285714285716
1960-08-14,20.642857142857142,8.371428571428572,14.507142857142856
1960-08-21,16.47142857142857,4.1571428571428575,10.314285714285715
1960-08-28,15.971428571428572,8.557142857142857,12.264285714285714
1960-09-04,15.271428571428572,3.585714285714286,9.428571428571429
1960-09-11,19.214285714285715,6.928571428571429,13.071428571428573
1960-09-18,18.157142857142855,7.728571428571429,12.942857142857141
1960-09-25,19.885714285714283,11.185714285714285,15.535714285714285
1960-10-02,23.457142857142856,9.514285714285716,16.485714285714288
1960-10-09,21.942857142857143,11.799999999999999,16.87142857142857
1960-10-16,21.771428571428572,11.700000000000001,16.735714285714288
1960-10-23,23.142857142857142,15.442857142857141,19.29285714285714
1960-10-30,18.557142857142857,7.971428571428571,13.264285714285714
1960-11-06,24.0,13.985714285714286,18.992857142857144
1960-11-13,28.2,15.271428571428572,21.735714285714288
1960-11-20,21.785714285714285,7.828571428571429,14.807142857142857
1960-11-27,27.67142857142857,13.528571428571428,20.6
1960-12-04,28.885714285714283,12.542857142857143,20.71428571428571
1960-12-11,27.271428571428572,14.785714285714286,21.02857142857143
1960-12-18,25.457142857142856,13.4,19.428571428571427
1960-12-25,28.599999999999998,11.142857142857142,19.87142857142857
1961-01-01,32.42857142857143,15.714285714285714,24.071428571428573
1961-01-08,29.97142857142857,14.814285714285715,22.392857142857142
1961-01-15,30.32857142857143,17.966666666666665,24.147619047619045
1961-01-22,29.385714285714283,17.6,23.49285714285714
1961-01-29,28.82857142857143,14.014285714285714,21.42142857142857
1961-02-05,30.842857142857145,18.04285714285714,24.442857142857143
1961-02-12,29.685714285714287,16.857142857142858,23.271428571428572
1961-02-19,28.014285714285712,16.842857142857145,22.42857142857143
1961-02-26,26.985714285714288,15.257142857142856,21.121428571428574
1961-03-05,24.928571428571427,13.971428571428572,19.45
1961-03-12,28.0,16.97142857142857,22.485714285714288
1961-03-19,25.0,12.1,18.55
1961-03-26,26.985714285714288,14.914285714285715,20.950000000000003
1961-04-02,25.185714285714287,13.342857142857143,19.264285714285716
1961-04-09,21.642857142857142,8.042857142857143,14.842857142857142
1961-04-16,23.957142857142856,10.914285714285715,17.435714285714283
1961-04-23,20.885714285714283,9.828571428571427,15.357142857142854
1961-04-30,20.071428571428573,5.214285714285714,12.642857142857144
1961-05-07,23.285714285714285,10.414285714285715,16.85
1961-05-14,18.642857142857142,7.114285714285714,12.878571428571428
1961-05-21,17.885714285714286,7.385714285714286,12.635714285714286
1961-05-28,21.057142857142857,9.299999999999999,15.178571428571427
1961-06-04,19.32857142857143,10.071428571428571,14.7
1961-06-11,14.514285714285714,4.642857142857143,9.57857142857143
1961-06-18,12.242857142857142,-1.2857142857142858,5.478571428571428
1961-06-25,17.285714285714285,5.642857142857143,11.464285714285714
1961-07-02,16.67142857142857,8.057142857142857,12.364285714285714
1961-07-09,12.242857142857144,2.3285714285714287,7.2857142857142865
1961-07-16,14.671428571428569,2.4285714285714284,8.549999999999999
1961-07-23,17.6,7.971428571428571,12.785714285714286
1961-07-30,14.357142857142858,1.5285714285714285,7.942857142857143
1961-08-06,20.37142857142857,8.814285714285713,14.592857142857142
1961-08-13,16.057142857142857,9.299999999999999,12.678571428571427
1961-08-20,19.514285714285712,6.271428571428571,12.892857142857142
1961-08-27,17.728571428571428,7.514285714285713,12.62142857142857
1961-09-03,18.642857142857142,8.557142857142857,13.6
1961-09-10,17.585714285714285,3.414285714285714,10.5
1961-09-17,17.428571428571427,5.6571428571428575,11.542857142857143
1961-09-24,20.285714285714285,6.185714285714285,13.235714285714284
1961-10-01,21.17142857142857,6.9142857142857155,14.042857142857143
1961-10-08,18.857142857142858,11.014285714285714,14.935714285714287
1961-10-15,21.985714285714288,13.414285714285715,17.700000000000003
1961-10-22,19.442857142857143,10.257142857142856,14.85
1961-10-29,27.52857142857143,12.885714285714286,20.207142857142856
1961-11-05,26.17142857142857,14.614285714285714,20.392857142857142
1961-11-12,23.599999999999998,10.057142857142859,16.82857142857143
1961-11-19,26.87142857142857,14.9,20.885714285714286
1961-11-26,28.614285714285717,14.799999999999999,21.70714285714286
1961-12-03,28.475,15.785714285714286,22.130357142857143
1961-12-10,27.470833333333335,15.685714285714285,21.57827380952381
1961-12-17,26.46666666666667,15.1,20.783333333333335
1961-12-24,26.685714285714287,14.657142857142857,20.67142857142857
1961-12-31,27.071428571428573,13.942857142857141,20.507142857142856
1962-01-07,29.38571428571429,14.471428571428572,21.92857142857143
1962-01-14,27.585714285714285,16.985714285714288,22.285714285714285
1962-01-21,29.67142857142857,14.342857142857143,22.007142857142856
1962-01-28,29.214285714285715,16.114285714285714,22.664285714285715
1962-02-04,30.314285714285713,17.914285714285715,24.114285714285714
1962-02-11,28.214285714285715,15.0,21.607142857142858
1962-02-18,30.97142857142857,16.32857142857143,23.65
1962-02-25,27.840000000000003,12.966666666666667,20.403333333333336
1962-03-04,28.650000000000002,14.566666666666668,21.608333333333334
1962-03-11,30.442857142857143,16.057142857142857,23.25
1962-03-18,27.24285714285714,14.599999999999998,20.92142857142857
1962-03-25,31.0,16.0,23.5
1962-04-01,27.557142857142857,17.114285714285714,22.335714285714285
1962-04-08,20.728571428571428,11.257142857142856,15.992857142857142
1962-04-15,22.342857142857145,11.1,16.72142857142857
1962-04-22,23.119999999999997,10.742857142857144,16.93142857142857
1962-04-29,17.2,4.071428571428571,10.635714285714286
1962-05-06,20.8,4.514285714285714,12.657142857142858
1962-05-13,24.400000000000002,6.114285714285714,15.257142857142858
1962-05-20,18.985714285714288,6.799999999999999,12.892857142857142
1962-05-27,16.32857142857143,5.442857142857143,10.885714285714286
1962-06-03,12.257142857142858,-0.1428571428571428,6.057142857142858
1962-06-10,16.485714285714284,1.9714285714285715,9.228571428571428
1962-06-17,16.585714285714285,1.9428571428571428,9.264285714285714
1962-06-24,15.471428571428572,4.357142857142857,9.914285714285715
1962-07-01,15.37142857142857,7.185714285714285,11.278571428571428
1962-07-08,11.285714285714286,3.5285714285714285,7.4071428571428575
1962-07-15,13.085714285714287,3.0,8.042857142857144
1962-07-22,12.185714285714285,0.5428571428571428,6.364285714285714
1962-07-29,12.5,0.4857142857142859,6.492857142857143
1962-08-05,18.957142857142856,8.385714285714286,13.67142857142857
1962-08-12,16.857142857142858,10.542857142857143,13.7
1962-08-19,17.04285714285714,3.8428571428571425,10.442857142857141
1962-08-26,14.057142857142859,0.37142857142857133,7.214285714285715
1962-09-02,19.014285714285712,5.357142857142857,12.185714285714285
1962-09-09,19.514285714285712,7.028571428571429,13.27142857142857
1962-09-16,14.728571428571428,6.728571428571429,10.728571428571428
1962-09-23,18.957142857142856,5.514285714285714,12.235714285714284
1962-09-30,20.12857142857143,7.728571428571429,13.928571428571429
1962-10-07,21.428571428571427,9.271428571428572,15.35
1962-10-14,16.771428571428572,4.571428571428571,10.67142857142857
1962-10-21,20.771428571428572,6.642857142857143,13.707142857142857
1962-10-28,25.342857142857145,10.9,18.121428571428574
1962-11-04,28.02857142857143,13.485714285714286,20.757142857142856
1962-11-11,26.428571428571427,12.057142857142859,19.242857142857144
1962-11-18,25.557142857142857,15.183333333333335,20.370238095238097
1962-11-25,28.17142857142857,12.442857142857141,20.307142857142857
1962-12-02,25.857142857142858,15.799999999999999,20.82857142857143
1962-12-09,25.25714285714286,13.885714285714286,19.571428571428573
1962-12-16,27.342857142857145,15.314285714285713,21.32857142857143
1962-12-23,31.599999999999998,17.085714285714285,24.34285714285714
1962-12-30,30.3,14.12857142857143,22.214285714285715
1963-01-06,30.042857142857144,17.814285714285713,23.92857142857143
1963-01-13,25.914285714285715,16.0,20.957142857142856
1963-01-20,29.02857142857143,17.014285714285712,23.021428571428572
1963-01-27,32.3,17.785714285714285,25.04285714285714
1963-02-03,32.31428571428571,18.87142857142857,25.59285714285714
1963-02-10,29.457142857142856,17.6,23.52857142857143
1963-02-17,30.657142857142855,19.885714285714283,25.27142857142857
1963-02-24,27.542857142857144,16.12857142857143,21.83571428571429
1963-03-03,28.228571428571428,17.057142857142857,22.642857142857142
1963-03-10,27.842857142857145,15.271428571428572,21.557142857142857
1963-03-17,26.042857142857144,16.45714285714286,21.25
1963-03-24,24.357142857142858,13.5,18.92857142857143
1963-03-31,22.085714285714285,9.428571428571429,15.757142857142856
1963-04-07,27.0,16.585714285714285,21.792857142857144
1963-04-14,22.2,10.1,16.15
1963-04-21,21.428571428571427,9.428571428571429,15.428571428571427
1963-04-28,25.67142857142857,17.02857142857143,21.35
1963-05-05,18.571428571428573,10.642857142857142,14.607142857142858
1963-05-12,18.442857142857143,5.828571428571428,12.135714285714286
1963-05-19,16.814285714285713,4.342857142857143,10.57857142857143
1963-05-26,19.928571428571427,7.785714285714286,13.857142857142856
1963-06-02,20.883333333333333,8.25,14.566666666666666
1963-06-09,18.82857142857143,8.714285714285714,13.771428571428572
1963-06-16,12.557142857142859,4.857142857142857,8.707142857142857
1963-06-23,11.62857142857143,0.9428571428571428,6.2857142857142865
1963-06-30,19.042857142857144,10.385714285714286,14.714285714285715
1963-07-07,15.433333333333332,10.757142857142858,13.095238095238095
1963-07-14,15.685714285714285,11.12857142857143,13.407142857142858
1963-07-21,14.5,3.6571428571428575,9.07857142857143
1963-07-28,18.814285714285713,6.357142857142857,12.585714285714285
1963-08-04,15.642857142857142,5.171428571428572,10.407142857142857
1963-08-11,12.785714285714286,1.042857142857143,6.914285714285715
1963-08-18,13.771428571428572,3.414285714285714,8.592857142857143
1963-08-25,17.32857142857143,7.8,12.564285714285715
1963-09-01,18.571428571428573,12.1,15.335714285714285
1963-09-08,16.0,11.071428571428571,13.535714285714285
1963-09-15,14.971428571428572,5.771428571428571,10.371428571428572
1963-09-22,19.642857142857142,9.485714285714286,14.564285714285713
1963-09-29,14.528571428571428,8.742857142857144,11.635714285714286
1963-10-06,19.557142857142857,5.471428571428571,12.514285714285714
1963-10-13,18.928571428571427,11.328571428571427,15.128571428571426
1963-10-20,18.014285714285712,8.528571428571428,13.27142857142857
1963-10-27,17.385714285714283,9.714285714285714,13.549999999999997
1963-11-03,22.885714285714283,12.271428571428572,17.57857142857143
1963-11-10,18.82857142857143,12.528571428571428,15.678571428571429
1963-11-17,19.8,9.742857142857144,14.771428571428572
1963-11-24,25.17142857142857,10.157142857142857,17.664285714285715
1963-12-01,24.785714285714285,15.485714285714286,20.135714285714286
1963-12-08,24.82857142857143,14.714285714285714,19.771428571428572
1963-12-15,24.02857142857143,15.457142857142857,19.742857142857144
1963-12-22,24.314285714285713,13.62857142857143,18.97142857142857
1963-12-29,30.62857142857143,19.228571428571428,24.92857142857143
1964-01-05,31.785714285714285,17.914285714285715,24.85
1964-01-12,28.214285714285715,15.783333333333333,21.998809523809523
1964-01-19,29.02857142857143,14.328571428571427,21.678571428571427
1964-01-26,32.385714285714286,16.514285714285716,24.450000000000003
1964-02-02,30.04285714285714,15.77142857142857,22.907142857142855
1964-02-09,28.771428571428572,18.457142857142856,23.614285714285714
1964-02-16,28.74285714285714,15.828571428571427,22.285714285714285
1964-02-23,25.357142857142858,12.242857142857144,18.8
1964-03-01,28.62857142857143,18.400000000000002,23.514285714285716
1964-03-08,24.24285714285714,14.671428571428573,19.457142857142856
1964-03-15,25.74285714285714,16.771428571428572,21.257142857142856
1964-03-22,25.785714285714285,14.342857142857143,20.064285714285713
1964-03-29,23.085714285714285,10.657142857142857,16.87142857142857
1964-04-05,21.114285714285717,9.042857142857143,15.07857142857143
1964-04-12,23.985714285714288,14.985714285714286,19.485714285714288
1964-04-19,22.657142857142855,10.285714285714286,16.47142857142857
1964-04-26,20.67142857142857,9.6,15.135714285714286
1964-05-03,15.085714285714285,7.585714285714286,11.335714285714285
1964-05-10,19.057142857142857,7.2,13.128571428571428
1964-05-17,22.071428571428573,10.928571428571429,16.5
1964-05-24,20.457142857142856,10.4,15.428571428571427
1964-05-31,16.942857142857143,7.085714285714286,12.014285714285714
1964-06-07,17.24285714285714,8.257142857142856,12.749999999999998
1964-06-14,14.471428571428572,2.0571428571428574,8.264285714285714
1964-06-21,11.014285714285714,1.157142857142857,6.085714285714285
1964-06-28,11.785714285714286,-0.6285714285714287,5.578571428571429
1964-07-05,11.114285714285714,1.5999999999999999,6.357142857142857
1964-07-12,14.785714285714286,4.8,9.792857142857143
1964-07-19,17.757142857142856,4.785714285714286,11.27142857142857
1964-07-26,14.428571428571429,1.2571428571428573,7.842857142857143
1964-08-02,15.885714285714286,3.4,9.642857142857142
1964-08-09,16.7,4.542857142857143,10.62142857142857
1964-08-16,17.4,4.214285714285714,10.807142857142857
1964-08-23,14.442857142857141,4.3,9.37142857142857
1964-08-30,19.957142857142856,4.271428571428571,12.114285714285714
1964-09-06,15.785714285714286,4.114285714285715,9.950000000000001
1964-09-13,17.580000000000002,6.9,12.240000000000002
1964-09-20,22.414285714285715,10.714285714285714,16.564285714285713
1964-09-27,20.228571428571428,9.085714285714285,14.657142857142857
1964-10-04,16.071428571428573,6.771428571428571,11.421428571428573
1964-10-11,17.485714285714288,9.328571428571427,13.407142857142858
1964-10-18,22.2,10.4,16.3
1964-10-25,19.82857142857143,7.671428571428572,13.75
1964-11-01,23.557142857142857,8.171428571428573,15.864285714285714
1964-11-08,23.214285714285715,9.885714285714286,16.55
1964-11-15,22.385714285714283,9.428571428571429,15.907142857142855
1964-11-22,22.728571428571428,10.885714285714286,16.807142857142857
1964-11-29,25.114285714285717,12.442857142857141,18.77857142857143
1964-12-06,27.32857142857143,12.885714285714286,20.107142857142858
1964-12-13,28.728571428571428,14.357142857142858,21.542857142857144
1964-12-20,28.24285714285714,13.200000000000001,20.72142857142857
1964-12-27,29.557142857142857,15.842857142857143,22.7
1965-01-03,27.7,14.557142857142859,21.12857142857143
1965-01-10,29.37142857142857,14.057142857142859,21.714285714285715
1965-01-17,30.75714285714286,18.8,24.778571428571432
1965-01-24,32.65714285714286,19.157142857142855,25.90714285714286
1965-01-31,34.542857142857144,20.25714285714286,27.400000000000002
1965-02-07,30.2,15.142857142857142,22.67142857142857
1965-02-14,30.042857142857144,15.942857142857141,22.992857142857144
1965-02-21,34.971428571428575,18.542857142857144,26.75714285714286
1965-02-28,29.7,17.014285714285712,23.357142857142854
1965-03-07,23.685714285714287,11.37142857142857,17.52857142857143
1965-03-14,26.02857142857143,10.0,18.014285714285712
1965-03-21,24.357142857142858,10.185714285714285,17.271428571428572
1965-03-28,25.114285714285717,11.528571428571428,18.321428571428573
1965-04-04,26.8,12.385714285714286,19.59285714285714
1965-04-11,24.457142857142856,12.014285714285714,18.235714285714284
1965-04-18,19.728571428571428,7.8428571428571425,13.785714285714285
1965-04-25,22.47142857142857,9.114285714285714,15.792857142857143
1965-05-02,20.542857142857144,5.014285714285714,12.778571428571428
1965-05-09,20.114285714285717,6.385714285714286,13.250000000000002
1965-05-16,15.985714285714286,4.771428571428571,10.378571428571428
1965-05-23,14.157142857142857,2.314285714285714,8.235714285714286
1965-05-30,18.842857142857145,9.085714285714285,13.964285714285715
1965-06-06,14.6,5.085714285714286,9.842857142857143
1965-06-13,15.257142857142856,6.442857142857143,10.85
1965-06-20,21.75714285714286,11.857142857142858,16.807142857142857
1965-06-27,23.17142857142857,15.299999999999999,19.235714285714284
1965-07-04,15.928571428571429,7.471428571428571,11.7
1965-07-11,10.942857142857141,-1.042857142857143,4.949999999999999
1965-07-18,10.085714285714285,-0.3142857142857144,4.885714285714285
1965-07-25,16.571428571428573,9.485714285714286,13.028571428571428
1965-08-01,16.857142857142858,10.585714285714285,13.721428571428572
1965-08-08,20.514285714285712,5.057142857142857,12.785714285714285
1965-08-15,19.87142857142857,10.9,15.385714285714286
1965-08-22,13.914285714285715,1.5142857142857145,7.714285714285714
1965-08-29,14.1,3.6000000000000005,8.85
1965-09-05,16.62857142857143,5.8,11.214285714285715
1965-09-12,16.685714285714287,3.8000000000000003,10.242857142857144
1965-09-19,16.5,6.042857142857143,11.271428571428572
1965-09-26,22.47142857142857,7.071428571428571,14.771428571428572
1965-10-03,22.02857142857143,7.185714285714285,14.607142857142858
1965-10-10,23.67142857142857,11.314285714285715,17.492857142857144
1965-10-17,24.17142857142857,9.9,17.035714285714285
1965-10-24,22.885714285714283,11.299999999999999,17.09285714285714
1965-10-31,24.32857142857143,10.428571428571429,17.37857142857143
1965-11-07,20.599999999999998,11.071428571428571,15.835714285714285
1965-11-14,20.285714285714285,10.200000000000001,15.242857142857144
1965-11-21,31.657142857142855,14.657142857142857,23.157142857142855
1965-11-28,26.67142857142857,14.085714285714285,20.378571428571426
1965-12-05,27.614285714285717,16.185714285714287,21.900000000000002
1965-12-12,24.414285714285715,13.671428571428573,19.042857142857144
1965-12-19,25.157142857142855,14.914285714285715,20.035714285714285
1965-12-26,25.5,13.0,19.25
1966-01-02,28.3,16.5,22.4
1966-01-09,28.614285714285717,16.3,22.45714285714286
1966-01-16,28.52857142857143,16.04285714285714,22.285714285714285
1966-01-23,29.62857142857143,16.3,22.964285714285715
1966-01-30,30.342857142857145,16.842857142857145,23.592857142857145
1966-02-06,31.114285714285717,17.17142857142857,24.142857142857146
1966-02-13,25.0,11.271428571428572,18.135714285714286
1966-02-20,28.085714285714285,15.971428571428572,22.02857142857143
1966-02-27,25.52857142857143,11.714285714285714,18.62142857142857
1966-03-06,25.75714285714286,13.957142857142857,19.857142857142858
1966-03-13,26.557142857142857,13.785714285714286,20.17142857142857
1966-03-20,23.62857142857143,13.742857142857144,18.685714285714287
1966-03-27,24.857142857142858,11.614285714285714,18.235714285714288
1966-04-03,22.685714285714287,16.04285714285714,19.364285714285714
1966-04-10,23.928571428571427,15.357142857142858,19.642857142857142
1966-04-17,21.24285714285714,13.542857142857143,17.392857142857142
1966-04-24,19.285714285714285,11.0,15.142857142857142
1966-05-01,20.87142857142857,8.828571428571427,14.849999999999998
1966-05-08,21.771428571428572,9.785714285714286,15.778571428571428
1966-05-15,18.742857142857144,6.857142857142857,12.8
1966-05-22,22.02857142857143,10.314285714285715,16.17142857142857
1966-05-29,16.214285714285715,6.285714285714286,11.25
1966-06-05,20.185714285714287,9.671428571428573,14.92857142857143
1966-06-12,17.442857142857143,8.757142857142856,13.1
1966-06-19,14.4,6.385714285714285,10.392857142857142
1966-06-26,14.742857142857144,6.8,10.771428571428572
1966-07-03,14.057142857142859,4.3,9.178571428571429
1966-07-10,21.414285714285715,12.285714285714286,16.85
1966-07-17,15.942857142857141,5.428571428571429,10.685714285714285
1966-07-24,12.428571428571429,2.057142857142857,7.242857142857143
1966-07-31,12.385714285714286,6.871428571428572,9.62857142857143
1966-08-07,12.571428571428571,1.3285714285714285,6.95
1966-08-14,14.142857142857142,2.7142857142857144,8.428571428571429
1966-08-21,17.071428571428573,3.742857142857143,10.407142857142858
1966-08-28,18.957142857142856,4.014285714285714,11.485714285714284
1966-09-04,16.67142857142857,3.0714285714285716,9.871428571428572
1966-09-11,18.228571428571428,5.314285714285715,11.771428571428572
1966-09-18,16.385714285714283,2.442857142857143,9.414285714285713
1966-09-25,17.02857142857143,5.142857142857143,11.085714285714285
1966-10-02,21.8,8.77142857142857,15.285714285714285
1966-10-09,21.25714285714286,9.1,15.17857142857143
1966-10-16,20.82857142857143,8.457142857142857,14.642857142857142
1966-10-23,20.02857142857143,7.071428571428571,13.55
1966-10-30,20.928571428571427,7.885714285714286,14.407142857142857
1966-11-06,25.214285714285715,12.885714285714286,19.05
1966-11-13,19.785714285714285,12.257142857142856,16.021428571428572
1966-11-20,22.0,9.742857142857144,15.871428571428572
1966-11-27,27.37142857142857,16.342857142857145,21.857142857142858
1966-12-04,28.985714285714288,16.37142857142857,22.67857142857143
1966-12-11,26.985714285714288,15.342857142857143,21.164285714285715
1966-12-18,27.514285714285712,14.885714285714286,21.2
1966-12-25,23.685714285714287,10.62857142857143,17.15714285714286
1967-01-01,29.385714285714283,16.714285714285715,23.049999999999997
1967-01-08,31.37142857142857,15.700000000000001,23.535714285714285
1967-01-15,33.957142857142856,19.04285714285714,26.5
1967-01-22,26.614285714285717,13.028571428571428,19.821428571428573
1967-01-29,29.614285714285717,17.285714285714285,23.450000000000003
1967-02-05,33.55,19.6,26.575
1967-02-12,32.0175,17.485,24.75125
1967-02-19,30.485,15.370000000000001,22.927500000000002
1967-02-26,28.952499999999997,13.255,21.103749999999998
1967-03-05,27.419999999999998,11.14,19.28
1967-03-12,28.67142857142857,12.842857142857143,20.757142857142856
1967-03-19,24.357142857142858,9.9,17.12857142857143
1967-03-26,26.057142857142857,12.928571428571429,19.492857142857144
1967-04-02,24.97142857142857,12.585714285714285,18.77857142857143
1967-04-09,24.75714285714286,15.871428571428572,20.314285714285717
1967-04-16,25.82857142857143,11.214285714285714,18.521428571428572
1967-04-23,18.542857142857144,7.985714285714286,13.264285714285716
1967-04-30,20.771428571428572,6.285714285714286,13.528571428571428
1967-05-07,22.142857142857142,10.057142857142859,16.1
1967-05-14,23.52857142857143,12.457142857142857,17.992857142857144
1967-05-21,22.728571428571428,12.799999999999999,17.764285714285712
1967-05-28,20.042857142857144,12.799999999999999,16.42142857142857
1967-06-04,11.957142857142857,5.257142857142857,8.607142857142858
1967-06-11,11.942857142857141,0.8714285714285713,6.407142857142857
1967-06-18,9.514285714285714,-2.1999999999999997,3.6571428571428575
1967-06-25,12.414285714285715,4.385714285714285,8.4
1967-07-02,12.32,4.6,8.46
1967-07-09,12.482666666666667,4.213333333333333,8.347999999999999
1967-07-16,12.645333333333333,3.826666666666666,8.236
1967-07-23,12.808,3.44,8.124
1967-07-30,12.970666666666666,3.0533333333333332,8.012
1967-08-06,13.133333333333333,2.6666666666666665,7.8999999999999995
1967-08-13,18.457142857142856,5.7,12.078571428571427
1967-08-20,16.157142857142855,4.271428571428571,10.214285714285714
1967-08-27,13.942857142857145,6.328571428571428,10.135714285714286
1967-09-03,16.15,5.75,10.95
1967-09-10,17.2625,7.5375,12.399999999999999
1967-09-17,18.375,9.325,13.85
1967-09-24,19.4875,11.1125,15.3
1967-10-01,20.6,12.9,16.75
1967-10-08,23.014285714285712,13.671428571428573,18.34285714285714
1967-10-15,19.185714285714287,12.542857142857143,15.864285714285714
1967-10-22,19.400000000000002,10.442857142857141,14.92142857142857
1967-10-29,23.571428571428573,13.1,18.335714285714285
1967-11-05,21.67142857142857,12.6,17.135714285714286
1967-11-12,25.285714285714285,13.914285714285715,19.6
1967-11-19,27.38571428571429,15.142857142857142,21.264285714285716
1967-11-26,26.514285714285712,14.085714285714285,20.299999999999997
1967-12-03,27.728571428571428,14.12857142857143,20.92857142857143
1967-12-10,28.557142857142857,14.085714285714285,21.32142857142857
1967-12-17,31.814285714285713,16.87142857142857,24.34285714285714
1967-12-24,31.457142857142856,17.12857142857143,24.292857142857144
1967-12-31,35.27142857142857,21.67142857142857,28.47142857142857
1968-01-07,29.185714285714287,14.157142857142857,21.67142857142857
1968-01-14,32.8,15.471428571428572,24.135714285714286
